State,Date,Consumption
Arkansas,01/03/14,6071.256
Arkansas,01/02/14,4512.322
Arkansas,01/01/14,7419.646
Arkansas,01/12/13,6795.089
Arkansas,01/11/13,4685.569
Arkansas,01/10/13,6068.946
Arkansas,01/09/13,7385.79
Arkansas,01/08/13,9958.007
Arkansas,01/07/13,10385.331
Arkansas,01/06/13,10274.508
Arkansas,01/05/13,5736.863
Arkansas,01/04/13,5060.52
Arkansas,01/03/13,9038.334
Arkansas,01/02/13,8799.033
Arkansas,01/01/13,9364.371
Arkansas,01/12/12,5711.594
Arkansas,01/11/12,7487.039
Arkansas,01/10/12,9154.429
Arkansas,01/09/12,9328.277
Arkansas,01/08/12,15385.218
Arkansas,01/07/12,18415.774
Arkansas,01/06/12,13997.658
Arkansas,01/05/12,11659.909
Arkansas,01/04/12,11312.277
Arkansas,01/03/12,6553.924
Arkansas,01/02/12,10173.139
Arkansas,01/01/12,9880.193
Arkansas,01/12/11,6329.39
Arkansas,01/11/11,5510.68
Arkansas,01/10/11,6832.098
Arkansas,01/09/11,6548.313
Arkansas,01/08/11,15614.328
Arkansas,01/07/11,17198.813
Arkansas,01/06/11,13665.041
Arkansas,01/05/11,7875.618
Arkansas,01/04/11,6417.385
Arkansas,01/03/11,5990.84
Arkansas,01/02/11,6894.151
Arkansas,01/01/11,8136.955
Arkansas,01/12/10,6654.155
Arkansas,01/11/10,2771.562
Arkansas,01/10/10,6474.046
Arkansas,01/09/10,9548.416
Arkansas,01/08/10,17111.876
Arkansas,01/07/10,14801.233
Arkansas,01/06/10,12630.72
Arkansas,01/05/10,7170.255
Arkansas,01/04/10,3120.212
Arkansas,01/03/10,3681.691
Arkansas,01/02/10,5151.694
Arkansas,01/01/10,7437.571
Arkansas,01/12/09,3888.648
Arkansas,01/11/09,2006.887
Arkansas,01/10/09,4256.098
Arkansas,01/09/09,6625.896
Arkansas,01/08/09,12007.672
Arkansas,01/07/09,13003.079
Arkansas,01/06/09,12852.359
Arkansas,01/05/09,4514.637
Arkansas,01/04/09,5398.038
Arkansas,01/03/09,6750.355
Arkansas,01/02/09,6751.847
Arkansas,01/01/09,5210.953
Arkansas,01/12/08,3815.148
Arkansas,01/11/08,3658.614
Arkansas,01/10/08,5770.065
Arkansas,01/09/08,3560.229
Arkansas,01/08/08,8444.365
Arkansas,01/07/08,10013.302
Arkansas,01/06/08,8891.7
Arkansas,01/05/08,4577.53
Arkansas,01/04/08,2249.615
Arkansas,01/03/08,2673.662
Arkansas,01/02/08,4741.005
Arkansas,01/01/08,5793.21
Arkansas,01/12/07,2500.678
Arkansas,01/11/07,3063.298
Arkansas,01/10/07,3448.198
Arkansas,01/09/07,7105.503
Arkansas,01/08/07,13833.635
Arkansas,01/07/07,9144.461
Arkansas,01/06/07,8942.217
Arkansas,01/05/07,5874.189
Arkansas,01/04/07,3952.785
Arkansas,01/03/07,2130.829
Arkansas,01/02/07,2229.41
Arkansas,01/01/07,1369.084
Arkansas,01/12/06,2575.40703
Arkansas,01/11/06,2352.07449
Arkansas,01/10/06,6430.08303
Arkansas,01/09/06,7911.70388
Arkansas,01/08/06,10943.60636
Arkansas,01/07/06,10440.43643
Arkansas,01/06/06,9917.82909
Arkansas,01/05/06,7993.30277
Arkansas,01/04/06,5481.6628
Arkansas,01/03/06,2787.79206
Arkansas,01/02/06,2436.31493
Arkansas,01/01/06,1785.5172
Arkansas,01/12/05,2832.41617
Arkansas,01/11/05,3215.10883
Arkansas,01/10/05,3327.02933
Arkansas,01/09/05,4441.20738
Arkansas,01/08/05,8275.60529
Arkansas,01/07/05,8057.414
Arkansas,01/06/05,6114.0692
Arkansas,01/05/05,4185.30199
Arkansas,01/04/05,2355.59887
Arkansas,01/03/05,2639.58098
Arkansas,01/02/05,1725.005
Arkansas,01/01/05,1818.67597
Arkansas,01/12/04,1530.5827
Arkansas,01/11/04,1788.85878
Arkansas,01/10/04,3783.72534
Arkansas,01/09/04,2577.84544
Arkansas,01/08/04,5290.57608
Arkansas,01/07/04,5638.95001
Arkansas,01/06/04,4978.3574
Arkansas,01/05/04,3950.22531
Arkansas,01/04/04,2298.12863
Arkansas,01/03/04,2887.96026
Arkansas,01/02/04,3104.61189
Arkansas,01/01/04,2307.79419
Arkansas,01/12/03,2018.071
Arkansas,01/11/03,3381.868
Arkansas,01/10/03,4109.185
Arkansas,01/09/03,5198.577
Arkansas,01/08/03,9093.15
Arkansas,01/07/03,8883.261
Arkansas,01/06/03,6843.77
Arkansas,01/05/03,5252.095
Arkansas,01/04/03,3278.379
Arkansas,01/03/03,2530.273
Arkansas,01/02/03,3165.049
Arkansas,01/01/03,2615.68
Arkansas,01/12/02,1288.046
Arkansas,01/11/02,1415.129
Arkansas,01/10/02,3676.154
Arkansas,01/09/02,5298.047
Arkansas,01/08/02,6460.17
Arkansas,01/07/02,8422.86
Arkansas,01/06/02,5309.472
Arkansas,01/05/02,2523.593
Arkansas,01/04/02,2681.182
Arkansas,01/03/02,1919.148
Arkansas,01/02/02,1856.538
Arkansas,01/01/02,1579.826
Arkansas,01/12/01,1253.117
Arkansas,01/11/01,2199.692
Arkansas,01/10/01,2844.892
Arkansas,01/09/01,2798.429
Arkansas,01/08/01,4317.935
Arkansas,01/07/01,3790.252
Arkansas,01/06/01,1402.902
Arkansas,01/05/01,1753.06
Arkansas,01/04/01,2510.952
Arkansas,01/03/01,1163.586
Arkansas,01/02/01,392.479
Arkansas,01/01/01,1668.28
California,01/03/22,35052.31
California,01/02/22,37344.53
California,01/01/22,45699.03
California,01/12/21,52669.329
California,01/11/21,50309.21
California,01/10/21,55562.5
California,01/09/21,61405.636
California,01/08/21,74125.341
California,01/07/21,83689.937
California,01/06/21,58364.934
California,01/05/21,38581.023
California,01/04/21,38510.55
California,01/03/21,40972.209
California,01/02/21,38522.671
California,01/01/21,44668.62
California,01/12/20,57271.635
California,01/11/20,51814.416
California,01/10/20,70033.492
California,01/09/20,67755.23
California,01/08/20,81134.491
California,01/07/20,60779.294
California,01/06/20,41123.003
California,01/05/20,28748.961
California,01/04/20,30233.246
California,01/03/20,43888.418
California,01/02/20,39471.305
California,01/01/20,44002.394
California,01/12/19,56325.083
California,01/11/19,56112.934
California,01/10/19,56498.543
California,01/09/19,58170.98
California,01/08/19,67180.54
California,01/07/19,55908.435
California,01/06/19,32719.761
California,01/05/19,23216.958
California,01/04/19,26879.144
California,01/03/19,39014.597
California,01/02/19,46738.058
California,01/01/19,49575.718
California,01/12/18,53494.596
California,01/11/18,55101.644
California,01/10/18,60989.895
California,01/09/18,54456.866
California,01/08/18,74423.297
California,01/07/18,82145.648
California,01/06/18,41216.796
California,01/05/18,28959.953
California,01/04/18,32447.589
California,01/03/18,43690.434
California,01/02/18,42068.413
California,01/01/18,47012.916
California,01/12/17,51359.668
California,01/11/17,48501
California,01/10/17,58976.348
California,01/09/17,62920.487
California,01/08/17,77894.898
California,01/07/17,67004.923
California,01/06/17,49157.66
California,01/05/17,35226.746
California,01/04/17,27602.245
California,01/03/17,31743.348
California,01/02/17,38249.339
California,01/01/17,52351.707
California,01/12/16,54108.365
California,01/11/16,48998.221
California,01/10/16,63460.576
California,01/09/16,64331.206
California,01/08/16,78969.654
California,01/07/16,71836.554
California,01/06/16,61451.699
California,01/05/16,39061.798
California,01/04/16,36114.524
California,01/03/16,38153.736
California,01/02/16,48598.881
California,01/01/16,60932.085
California,01/12/15,62996.464
California,01/11/15,59143.706
California,01/10/15,83347.307
California,01/09/15,87498.43
California,01/08/15,88849.753
California,01/07/15,83645.461
California,01/06/15,73308.817
California,01/05/15,50950.93
California,01/04/15,52670.906
California,01/03/15,54168.439
California,01/02/15,46537.062
California,01/01/15,62815.61
California,01/12/14,66095.36
California,01/11/14,61219.037
California,01/10/14,85776.381
California,01/09/14,86626.264
California,01/08/14,82009.471
California,01/07/14,80285.053
California,01/06/14,56205.437
California,01/05/14,57045.682
California,01/04/14,56546.022
California,01/03/14,58980.168
California,01/02/14,68285.09
California,01/01/14,72448.147
California,01/12/13,81843.838
California,01/11/13,69803.291
California,01/10/13,69868.955
California,01/09/13,83419.959
California,01/08/13,83178.844
California,01/07/13,82591.903
California,01/06/13,64712.59
California,01/05/13,54819.653
California,01/04/13,50993.018
California,01/03/13,58409.919
California,01/02/13,60459.618
California,01/01/13,65611.019
California,01/12/12,63863.155
California,01/11/12,68921.573
California,01/10/12,82059.796
California,01/09/12,89558.213
California,01/08/12,101387.936
California,01/07/12,73811.646
California,01/06/12,62632.389
California,01/05/12,59554.117
California,01/04/12,59439.288
California,01/03/12,63258.409
California,01/02/12,65298.761
California,01/01/12,65556.392
California,01/12/11,68275.836
California,01/11/11,53507.706
California,01/10/11,54480.865
California,01/09/11,69651.242
California,01/08/11,69261.433
California,01/07/11,56667.648
California,01/06/11,34435.901
California,01/05/11,30546.195
California,01/04/11,35375.384
California,01/03/11,41357.242
California,01/02/11,51394.206
California,01/01/11,51610.321
California,01/12/10,60297.428
California,01/11/10,64943.749
California,01/10/10,76902.356
California,01/09/10,69752.197
California,01/08/10,76274.58
California,01/07/10,64050.878
California,01/06/10,37084.709
California,01/05/10,39235.991
California,01/04/10,54720.878
California,01/03/10,65508.919
California,01/02/10,60736.825
California,01/01/10,66583.144
California,01/12/09,72605.64
California,01/11/09,63515.255
California,01/10/09,71254.818
California,01/09/09,96365.543
California,01/08/09,89115.446
California,01/07/09,87393.479
California,01/06/09,46106.979
California,01/05/09,51598.042
California,01/04/09,49661.081
California,01/03/09,55354.512
California,01/02/09,59822.344
California,01/01/09,66134.977
California,01/12/08,74486.236
California,01/11/08,68313.812
California,01/10/08,77850.204
California,01/09/08,83544.695
California,01/08/08,93648.667
California,01/07/08,79246.866
California,01/06/08,61084.759
California,01/05/08,54823.788
California,01/04/08,68652.542
California,01/03/08,58875.843
California,01/02/08,61883.929
California,01/01/08,75456.112
California,01/12/07,76273.906
California,01/11/07,69765.838
California,01/10/07,75091.391
California,01/09/07,78587.791
California,01/08/07,105147.547
California,01/07/07,94285.701
California,01/06/07,68901.792
California,01/05/07,55662.612
California,01/04/07,50513.038
California,01/03/07,49607.869
California,01/02/07,52340.724
California,01/01/07,58108.169
California,01/12/06,64967.41426
California,01/11/06,60771.08901
California,01/10/06,66357.20312
California,01/09/06,74886.21128
California,01/08/06,82272.81129
California,01/07/06,107131.3638
California,01/06/06,66829.1947
California,01/05/06,54018.92224
California,01/04/06,44123.38798
California,01/03/06,53098.96997
California,01/02/06,46922.44812
California,01/01/06,49457.09781
California,01/12/05,58766.55159
California,01/11/05,55973.38929
California,01/10/05,54455.08686
California,01/09/05,61078.61581
California,01/08/05,86927.03486
California,01/07/05,86223.71598
California,01/06/05,48796.76647
California,01/05/05,46817.56708
California,01/04/05,44238.58208
California,01/03/05,47896.94495
California,01/02/05,45266.09349
California,01/01/05,52728.94133
California,01/12/04,62377.07202
California,01/11/04,63337.60542
California,01/10/04,65163.11274
California,01/09/04,77111.85826
California,01/08/04,81551.34279
California,01/07/04,84330.17657
California,01/06/04,56402.3506
California,01/05/04,56397.63791
California,01/04/04,56992.28362
California,01/03/04,60294.52118
California,01/02/04,53788.79565
California,01/01/04,52770.41814
California,01/12/03,52244.471
California,01/11/03,51326.54
California,01/10/03,68665.841
California,01/09/03,74231.752
California,01/08/03,81851.383
California,01/07/03,87492.169
California,01/06/03,48698.108
California,01/05/03,40836.79
California,01/04/03,43189.544
California,01/03/03,52363.935
California,01/02/03,51480.011
California,01/01/03,52962.69
California,01/12/02,57695.276
California,01/11/02,52005.891
California,01/10/02,57203.896
California,01/09/02,75297.618
California,01/08/02,80440.587
California,01/07/02,88478.11
California,01/06/02,64112.377
California,01/05/02,44767.966
California,01/04/02,44073.768
California,01/03/02,62952.67
California,01/02/02,46029.894
California,01/01/02,53569.052
California,01/12/01,61761.267
California,01/11/01,59350.408
California,01/10/01,75445.413
California,01/09/01,83676.968
California,01/08/01,100006.244
California,01/07/01,92713.317
California,01/06/01,84253.446
California,01/05/01,83703.337
California,01/04/01,80723.902
California,01/03/01,82935.579
California,01/02/01,78687.679
California,01/01/01,90069.515
Colorado,01/03/22,8807.106
Colorado,01/02/22,9212.01
Colorado,01/01/22,9739.341
Colorado,01/12/21,8050.897
Colorado,01/11/21,8455.344
Colorado,01/10/21,7076.037
Colorado,01/09/21,10062.071
Colorado,01/08/21,12934.901
Colorado,01/07/21,13930.282
Colorado,01/06/21,11299.462
Colorado,01/05/21,9078.994
Colorado,01/04/21,7566.69
Colorado,01/03/21,7083.508
Colorado,01/02/21,9206.619
Colorado,01/01/21,9941.83
Colorado,01/12/20,10001.139
Colorado,01/11/20,9316.37
Colorado,01/10/20,10951.141
Colorado,01/09/20,11752.361
Colorado,01/08/20,16078.653
Colorado,01/07/20,14942.766
Colorado,01/06/20,12728.879
Colorado,01/05/20,9020.026
Colorado,01/04/20,10772.327
Colorado,01/03/20,12533.599
Colorado,01/02/20,11808.269
Colorado,01/01/20,10316.255
Colorado,01/12/19,11110.681
Colorado,01/11/19,11196.966
Colorado,01/10/19,8871.637
Colorado,01/09/19,10191.57
Colorado,01/08/19,14143.029
Colorado,01/07/19,15191.809
Colorado,01/06/19,10035.917
Colorado,01/05/19,9609.672
Colorado,01/04/19,8897.087
Colorado,01/03/19,10286.774
Colorado,01/02/19,10988.468
Colorado,01/01/19,10251.253
Colorado,01/12/18,10028.875
Colorado,01/11/18,9775.527
Colorado,01/10/18,9781.108
Colorado,01/09/18,11068.846
Colorado,01/08/18,12209.157
Colorado,01/07/18,14104.842
Colorado,01/06/18,11964.602
Colorado,01/05/18,10468.533
Colorado,01/04/18,7574.16
Colorado,01/03/18,8389.847
Colorado,01/02/18,10024.977
Colorado,01/01/18,10503.604
Colorado,01/12/17,8927.834
Colorado,01/11/17,6616.656
Colorado,01/10/17,6312.117
Colorado,01/09/17,9089.212
Colorado,01/08/17,10935.3
Colorado,01/07/17,12451.251
Colorado,01/06/17,8750.387
Colorado,01/05/17,7211.042
Colorado,01/04/17,7377.085
Colorado,01/03/17,5811.273
Colorado,01/02/17,5713.028
Colorado,01/01/17,8340.673
Colorado,01/12/16,7424.72
Colorado,01/11/16,5795.272
Colorado,01/10/16,5991.838
Colorado,01/09/16,6919.936
Colorado,01/08/16,10192.491
Colorado,01/07/16,11728.598
Colorado,01/06/16,10389.748
Colorado,01/05/16,8003.711
Colorado,01/04/16,8789.581
Colorado,01/03/16,7414.975
Colorado,01/02/16,6404.81
Colorado,01/01/16,7867.537
Colorado,01/12/15,8428.246
Colorado,01/11/15,9706.628
Colorado,01/10/15,7900.782
Colorado,01/09/15,9346.303
Colorado,01/08/15,9910.539
Colorado,01/07/15,9395.84
Colorado,01/06/15,8012.509
Colorado,01/05/15,4901.358
Colorado,01/04/15,5838.962
Colorado,01/03/15,6343.923
Colorado,01/02/15,5779.202
Colorado,01/01/15,6739.936
Colorado,01/12/14,8780.712
Colorado,01/11/14,9158.938
Colorado,01/10/14,9100.988
Colorado,01/09/14,8810.07
Colorado,01/08/14,8419.239
Colorado,01/07/14,10115.464
Colorado,01/06/14,7906.673
Colorado,01/05/14,8022.307
Colorado,01/04/14,5347.884
Colorado,01/03/14,8234.737
Colorado,01/02/14,6349.1
Colorado,01/01/14,6342.809
Colorado,01/12/13,9003.671
Colorado,01/11/13,5642.309
Colorado,01/10/13,5529.956
Colorado,01/09/13,8720.149
Colorado,01/08/13,9659.734
Colorado,01/07/13,10306.691
Colorado,01/06/13,8907.431
Colorado,01/05/13,6338.071
Colorado,01/04/13,6349.607
Colorado,01/03/13,7065.873
Colorado,01/02/13,5039.194
Colorado,01/01/13,6945.013
Colorado,01/12/12,5692.718
Colorado,01/11/12,6319.873
Colorado,01/10/12,4154.194
Colorado,01/09/12,7620.228
Colorado,01/08/12,10162.294
Colorado,01/07/12,10910.141
Colorado,01/06/12,8393.066
Colorado,01/05/12,8060.533
Colorado,01/04/12,5964.137
Colorado,01/03/12,6048.12
Colorado,01/02/12,6165.84
Colorado,01/01/12,6818.086
Colorado,01/12/11,8168.836
Colorado,01/11/11,7272.321
Colorado,01/10/11,5766.109
Colorado,01/09/11,4880.692
Colorado,01/08/11,8410.896
Colorado,01/07/11,10395.18
Colorado,01/06/11,7234.503
Colorado,01/05/11,7237.544
Colorado,01/04/11,6946.897
Colorado,01/03/11,5265.604
Colorado,01/02/11,6339.03
Colorado,01/01/11,7097.284
Colorado,01/12/10,6795.205
Colorado,01/11/10,6475.226
Colorado,01/10/10,6849.045
Colorado,01/09/10,6770.629
Colorado,01/08/10,9297.807
Colorado,01/07/10,10452.339
Colorado,01/06/10,8680.526
Colorado,01/05/10,5821.402
Colorado,01/04/10,6927.721
Colorado,01/03/10,8089.952
Colorado,01/02/10,7819.067
Colorado,01/01/10,8678.202
Colorado,01/12/09,11487.991
Colorado,01/11/09,7393.435
Colorado,01/10/09,6912.29
Colorado,01/09/09,9253.215
Colorado,01/08/09,11322.764
Colorado,01/07/09,11542.578
Colorado,01/06/09,8857.828
Colorado,01/05/09,8333.737
Colorado,01/04/09,10385.919
Colorado,01/03/09,10947.086
Colorado,01/02/09,9619.266
Colorado,01/01/09,9177.606
Colorado,01/12/08,9288.022
Colorado,01/11/08,8452.81
Colorado,01/10/08,10028.929
Colorado,01/09/08,9087.762
Colorado,01/08/08,10855.018
Colorado,01/07/08,12069.522
Colorado,01/06/08,7805.173
Colorado,01/05/08,6785.554
Colorado,01/04/08,7665.848
Colorado,01/03/08,8510.989
Colorado,01/02/08,7200.048
Colorado,01/01/08,8704.511
Colorado,01/12/07,10611.899
Colorado,01/11/07,10259.046
Colorado,01/10/07,11822.742
Colorado,01/09/07,13511.646
Colorado,01/08/07,12163.546
Colorado,01/07/07,13037.771
Colorado,01/06/07,11450.848
Colorado,01/05/07,8909.653
Colorado,01/04/07,8010.28
Colorado,01/03/07,6760.249
Colorado,01/02/07,7654.704
Colorado,01/01/07,9595.534
Colorado,01/12/06,9178.16163
Colorado,01/11/06,7379.37771
Colorado,01/10/06,8390.47437
Colorado,01/09/06,5408.29921
Colorado,01/08/06,9958.01094
Colorado,01/07/06,9905.17167
Colorado,01/06/06,8172.10547
Colorado,01/05/06,5932.9047
Colorado,01/04/06,5752.35861
Colorado,01/03/06,7700.50705
Colorado,01/02/06,7129.94228
Colorado,01/01/06,8019.59557
Colorado,01/12/05,8630.9896
Colorado,01/11/05,7769.89858
Colorado,01/10/05,7128.63544
Colorado,01/09/05,8250.23894
Colorado,01/08/05,8838.5855
Colorado,01/07/05,11218.2117
Colorado,01/06/05,6381.77688
Colorado,01/05/05,6824.54865
Colorado,01/04/05,7115.42833
Colorado,01/03/05,5649.04762
Colorado,01/02/05,6705.27577
Colorado,01/01/05,8116.22207
Colorado,01/12/04,8106.01452
Colorado,01/11/04,8738.17574
Colorado,01/10/04,7046.07993
Colorado,01/09/04,6481.32735
Colorado,01/08/04,7901.80583
Colorado,01/07/04,9674.68664
Colorado,01/06/04,6707.06518
Colorado,01/05/04,6966.84655
Colorado,01/04/04,5362.64729
Colorado,01/03/04,4767.29494
Colorado,01/02/04,5234.88691
Colorado,01/01/04,6382.22805
Colorado,01/12/03,6379.909
Colorado,01/11/03,6144.987
Colorado,01/10/03,5750.975
Colorado,01/09/03,6343.948
Colorado,01/08/03,10010.389
Colorado,01/07/03,9648.206
Colorado,01/06/03,4758.653
Colorado,01/05/03,5813.049
Colorado,01/04/03,4402.856
Colorado,01/03/03,5954.56
Colorado,01/02/03,6160.327
Colorado,01/01/03,6527.073
Colorado,01/12/02,6189.559
Colorado,01/11/02,5671.784
Colorado,01/10/02,7059.206
Colorado,01/09/02,6242.142
Colorado,01/08/02,7515.141
Colorado,01/07/02,8963.886
Colorado,01/06/02,7197.677
Colorado,01/05/02,5961.751
Colorado,01/04/02,6739.202
Colorado,01/03/02,7141.202
Colorado,01/02/02,4418.758
Colorado,01/01/02,5070.83
Colorado,01/12/01,6624.368
Colorado,01/11/01,5554.188
Colorado,01/10/01,8070.849
Colorado,01/09/01,6695.901
Colorado,01/08/01,7998.308
Colorado,01/07/01,8211.82
Colorado,01/06/01,7181.176
Colorado,01/05/01,6874.817
Colorado,01/04/01,7505.771
Colorado,01/03/01,8509.074
Colorado,01/02/01,6703.695
Colorado,01/01/01,6023.636
Connecticut,01/03/22,13415.654
Connecticut,01/02/22,12484.101
Connecticut,01/01/22,13583.692
Connecticut,01/12/21,13891.565
Connecticut,01/11/21,16479.39
Connecticut,01/10/21,12203.171
Connecticut,01/09/21,13935
Connecticut,01/08/21,17279.857
Connecticut,01/07/21,15707.09
Connecticut,01/06/21,15509.589
Connecticut,01/05/21,11511.939
Connecticut,01/04/21,10291.999
Connecticut,01/03/21,13216.61
Connecticut,01/02/21,11936.673
Connecticut,01/01/21,12833.445
Connecticut,01/12/20,13486.675
Connecticut,01/11/20,12042.468
Connecticut,01/10/20,11160.71
Connecticut,01/09/20,13244.478
Connecticut,01/08/20,15733.077
Connecticut,01/07/20,17796.361
Connecticut,01/06/20,14684.119
Connecticut,01/05/20,10414.3
Connecticut,01/04/20,11773.599
Connecticut,01/03/20,11459.404
Connecticut,01/02/20,12562.234
Connecticut,01/01/20,13503.076
Connecticut,01/12/19,14544.542
Connecticut,01/11/19,11655.141
Connecticut,01/10/19,9411.593
Connecticut,01/09/19,11539.627
Connecticut,01/08/19,14916.447
Connecticut,01/07/19,17084.685
Connecticut,01/06/19,11541.846
Connecticut,01/05/19,10429.602
Connecticut,01/04/19,10841.803
Connecticut,01/03/19,10090.283
Connecticut,01/02/19,10092.765
Connecticut,01/01/19,11300.035
Connecticut,01/12/18,12669.298
Connecticut,01/11/18,12244.911
Connecticut,01/10/18,12238.819
Connecticut,01/09/18,12458.347
Connecticut,01/08/18,15045.832
Connecticut,01/07/18,14127.326
Connecticut,01/06/18,11424.423
Connecticut,01/05/18,8640.996
Connecticut,01/04/18,8846.16
Connecticut,01/03/18,10459.066
Connecticut,01/02/18,8891.18
